,memento,batman begins,the prestige,the dark knight,inception,the dark knight rises,interstellar,dunkirk,reservoir dogs,pulp fiction,jackie brown,kill bill,inglourious basterds,django unchained,the hateful eight,once upon a time in hollywood,mean streets,taxi driver,raging bull,cape fear,goodfellas,casino,gangs of new york,the departed,shutter island,the wolf of wall street,jaws,close encounters of the third kind,et: the extra-terrestrial,jurassic park,schindler's list,saving private ryan,catch me if you can,the terminal,lincoln,ready player one,spartacus,2001: a space odyssey,a clockwork orange,full metal jacket,the shining,eyes wide shut,shaun of the dead,hot fuzz,scott pilgrim vs. the world,the world's end,baby driver,rear window,north by northwest,the birds,psycho,strangers on a train,vertigo,alien,blade runner,gladiator,black hawk down,the martian
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.6713792199409652,0.5794440077432317,0.611984880325646,0.5686698987694596,0.6087063349714835,0.6315591656044974,0.5104139177615967,0.6256158090583254,0.6436000815210725,0.5730040612245999,0.6855986028803165,0.5712001034424665,0.5656167503358316,0.5171269414136318,0.5748613600331044,0.704136977358537,0.7082620549209258,0.5717732745502284,0.6143041068277224,0.5745799807540664,0.6059622486002794,0.684040584719869,0.621383622649153,0.7014373055091018,0.623081043586747,0.6158994419827747,0.5633702675583276,0.6475279228640106,0.6205300998005515,0.6468122519957054,0.6005746546710682,0.5429540782953394,0.6255541108587817,0.6640111249650572,0.6640669995702924,0.6494749173219508,0.6602928133112761,0.4791665107012727,0.6559094691927042,0.6813911663126406,0.5519555230433545,0.6637713517095902,0.6262553697709372,0.6308704050900696,0.6000516968632607,0.6948176648376191,0.6237368773571231
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.6523817987432682,0.5638609797642749,0.5720577010164192,0.6886448644119001,0.6663711121619335,0.5663665065705147,0.7040235206643698,0.6863533281904376,0.5644123048354006,0.6463558697591475,0.5012748402921543,0.6721947246886012,0.5735935287035034,0.6675900270391522,0.6065286609859311,0.7459569956164832,0.580530031561971,0.6221432112771542,0.6610818619826044,0.6112587144910119,0.6598084380321094,0.6770239691366855,0.7243368905377144,0.6350262581005093,0.6721744431074389,0.5509121982944648,0.5212540323466682,0.6185945645669229,0.6868479356667867,0.6061281052907452,0.622631198869735,0.5470729976484586,0.7436410268476717,0.6997086686603702,0.6264734881880283,0.5913161364219244,0.4202335726489255,0.6860278260208468,0.7106623968353128,0.6037148015752064,0.7138868477708554,0.6892685839168861,0.6120951252596449,0.5923635546811937,0.5822135790744319,0.6840613120572897
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6380862265194809,0.5719137416206047,0.5514025036683655,0.6862247624683036,0.5363782370707302,0.6955484471550685,0.5938605923488841,0.6497001803172445,0.5895314309361348,0.5390969512938221,0.6177100299612904,0.5728365792493066,0.59183383479282,0.6679158136405047,0.6615632097158016,0.7109900140602161,0.6195933336675664,0.7514469455892743,0.5801390959112358,0.5124353223079681,0.6154409593164694,0.6970922867074109,0.578520183999504,0.6748372130257672,0.5231377853472793,0.42613672981829104,0.654970857737852,0.6636693584292314,0.5864755561099892,0.6269629920815973,0.6302958733561609,0.5907813811305744,0.6845816475507401,0.5867333207117499,0.6446856081258414,0.48519705681738773,0.7067748777131206,0.606046654715746,0.5825807113732789,0.6264039740010936,0.5884436582636631,0.651909012554218,0.6494426885620437,0.5251921032472735,0.6765621413656054
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.541762166097555,0.5565403455772888,0.6181630807999867,0.5541249941760787,0.6557703235629789,0.5892564581052901,0.6260539664605961,0.6271101452099284,0.5504463649376229,0.5771105858844361,0.5932708261224493,0.4347562503235955,0.6334387756428818,0.5766284126864731,0.5140052480715613,0.636133099198771,0.630759460463556,0.5224386105229493,0.5755349474059703,0.5355039879915959,0.6611003510888999,0.6087382064024351,0.7169536085786202,0.5156871998531974,0.4954188294549141,0.6154293381149658,0.6843687242427149,0.5559747766931277,0.6086262030681018,0.5898590281320656,0.5666351514767937,0.5955433764140299,0.5705377714991391,0.5967320341645593,0.4356909773089258,0.617962289870834,0.6357392980520284,0.558424462007863,0.6467330961211079,0.5551099587019068,0.7236452314762369,0.643658435580265,0.5307888605984267,0.6019994209563871
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6260726290174077,0.6933044678509223,0.5121630603360022,0.5983858328327785,0.6386207132221771,0.6006764334993178,0.6352395369253125,0.5209012303776349,0.6999186546111894,0.595341313821573,0.5750849948234648,0.6286290037693653,0.6642397949303711,0.6153087637559169,0.5326054532285747,0.6726327127182682,0.5628558751819736,0.6271217467310937,0.612324653472783,0.6754320434585097,0.6697267292327512,0.6316387626472116,0.46784722426504904,0.592370698688486,0.6306280620052037,0.7138224733257325,0.7030215859005676,0.656301699893953,0.6909563655190578,0.6174333208554464,0.6332640271389416,0.5247673292189533,0.5468238883750685,0.508478888075298,0.5842969686735565,0.6500625390814194,0.5185538223151356,0.7127866341589449,0.6142487152092896,0.5755875053536831,0.6483761969598485,0.6270141715271202,0.6092758799248842
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.6174160498393778,0.5100802971819713,0.5606305044060623,0.5781696206631569,0.5353670237934685,0.668320598557156,0.5465671486780289,0.6547781599180519,0.5550225919386157,0.5288604796029132,0.6395450965837977,0.7399119312534014,0.6029953206016411,0.5401203978426988,0.6177298400438149,0.5288491038020862,0.6145603708293811,0.6360210163952965,0.6965211337310906,0.6434568250042623,0.637593967453529,0.5022594860967461,0.6053446025845866,0.5534920447894932,0.681619745373836,0.6046077878392226,0.6481038106100561,0.5521454838642439,0.6531793282822441,0.7074050963576929,0.5882172982083104,0.5972405428077496,0.4258791125417888,0.5631186934358512,0.6544677441692907,0.6236643616878231,0.6165400812519949,0.6597459623021213,0.5116084695458967,0.49578025784835367,0.5333973646483937,0.5477428424282532
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5929746790834389,0.6453785043879506,0.6860592757586428,0.6222289818635458,0.7135648011183287,0.5939997619844141,0.7115558473243645,0.6292825901943347,0.6770514799238452,0.6544155927732525,0.7074659088927107,0.7091689491091313,0.6295672293931754,0.7008874459476329,0.6995265934017199,0.6908094136099914,0.7390379086303241,0.7269494334623102,0.7426766983443005,0.6886130667230859,0.60524144829381,0.5744989758641167,0.6432989411735532,0.7406203208183075,0.772947704654878,0.6909220881398761,0.6617056308249226,0.6755079266137485,0.7364384370936418,0.6052783858443137,0.6395596964359137,0.5117047752187144,0.6501123399746578,0.737050802789081,0.6933963497313206,0.7031132219273764,0.6950411230634108,0.6346397886170556,0.642771806061225,0.556178813042833,0.7018234095371255
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5054827630818508,0.5238254873859705,0.48156954992264905,0.6031140017923886,0.38088767451160327,0.6066513684386954,0.5488238662704373,0.3863893918595691,0.5299833915880556,0.5991291725003235,0.4933425921396732,0.4865572207976292,0.5686500140434891,0.549366437673553,0.538374689798898,0.6390467582271486,0.6432194916221609,0.5884135712493705,0.5754834786327749,0.5077566820726583,0.35169649122867297,0.42126671061876325,0.5222183565732582,0.5299496745542212,0.5358439633265581,0.5651131265611863,0.4124168751806377,0.5112405065684398,0.8141675123951205,0.6364159736685284,0.3007972942187997,0.56476136888395,0.5120221322114811,0.53780481586788,0.6574725584500871,0.6131143470778875,0.5992048461346706,0.5885397410430957,0.4555073564462323,0.5872508102395231
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6777214801379087,0.6411868558099469,0.6987074450265084,0.6133807160283669,0.617555777283653,0.6075218581014254,0.6819348246459154,0.6681595965007234,0.6456902027292382,0.5648919698400188,0.6578392913284105,0.6208735420389533,0.5570646681830593,0.5569014384560086,0.6091363617120262,0.6792167293333821,0.6238670928986352,0.7258145246325807,0.5071378765648381,0.452650718252394,0.6689213346807547,0.6990685573340308,0.589516064673264,0.624827631010085,0.5681313507903534,0.7200014965023528,0.6416753094145295,0.583286851153104,0.5784625129857195,0.5300252832883156,0.7074725845889075,0.6899187439653282,0.6643239164038806,0.6592851706956877,0.5966691208915276,0.6354500562790166,0.6888607248902627,0.6143463938592163,0.6025921619003767
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6806322647916532,0.7008214670845048,0.5647109086631507,0.7719253208626793,0.6468187401318354,0.64048471060851,0.6923837583896125,0.6728433699404611,0.6060011601991633,0.6874981380727595,0.6117571972874233,0.5804708657967065,0.7257436397044237,0.6685931992562757,0.7153072267110351,0.6750256977043246,0.7396345604813359,0.5914719522796412,0.545140174136968,0.694112423240048,0.7092159001641896,0.6026292046486258,0.6827185458750283,0.6408704280354537,0.67159503121127,0.6925071199167441,0.6027445015989952,0.604608020960482,0.5456842209453464,0.7035278698514296,0.7865048698717515,0.6101799498921795,0.736114373376532,0.6864491282149787,0.6526818640350635,0.6326468039231985,0.5952610636507026,0.706058350154953
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.6706102982289378,0.6027149106423209,0.6145312443707418,0.5763313879115778,0.5974613748009596,0.6469941102023121,0.5701345481209197,0.558418525256497,0.5898531706290808,0.5946663264119789,0.5132537926047898,0.6008156167291812,0.5339149618650433,0.6335895105938568,0.5998517867966682,0.6678606092776458,0.41245773348045534,0.6065448982632589,0.6718750268303836,0.62861728205587,0.5235447416456875,0.5860258345936855,0.6221201455068188,0.5355488788591094,0.6036463299118008,0.5193050421224237,0.5308541334882122,0.3501816145215985,0.5870995867023847,0.6578014574123583,0.5298013417671348,0.641274965684853,0.5244516591689024,0.5371878992903093,0.7523570466713053,0.5300299647244675,0.5827029140727732
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.5481901627787396,0.6161873114202282,0.6406972985059948,0.5953366803469132,0.7198406411045434,0.7147024078393002,0.5799134876682791,0.6631455282813612,0.6699278696119111,0.6506764034297979,0.6965102800694757,0.6352288264219043,0.7385087394389839,0.701024173921599,0.7619225572768057,0.5882511952769189,0.5715502218061206,0.5706876730506799,0.7485107112865728,0.681955260174847,0.6710493553095677,0.6310821314951606,0.5994599382585372,0.7144612235528266,0.6443953655898587,0.6618936022614268,0.38883674338365753,0.6108823304599629,0.7213274288152042,0.5870961710493611,0.7028704576268534,0.6944146243301841,0.6130242613903851,0.7076295611031274,0.6208355251831622,0.6274276933847581
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5082762592485367,0.48657453397468486,0.4885513252091306,0.5468862080674188,0.49595619952168735,0.4705852792553181,0.5548677069826028,0.5405178126352829,0.574264683434778,0.5456719204552576,0.5349553781863711,0.5754940056122023,0.5791716965796097,0.5699307351538478,0.5489227801879721,0.5723575146313059,0.5272391866549653,0.5479827142555042,0.44428547076693836,0.534946942049339,0.49664861312329456,0.5448423181743584,0.5582733614256584,0.4388087462838736,0.4780503549398514,0.5401820839293159,0.5205011439571771,0.6234491599360856,0.5906979474313085,0.5159736517606919,0.5191921201467873,0.5463535752622666,0.5578179132344759,0.5833392518008282,0.47032604819290186
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.6186226675724323,0.5785532070072007,0.6056133182917276,0.6796702391503106,0.6851604014279105,0.6442868338157791,0.6853888855413233,0.6317510444904593,0.635547087956584,0.7392049348273951,0.6740005638863319,0.756965455091998,0.7362340950828493,0.5892810727174242,0.47443262779240974,0.6171385767608306,0.6980951215342269,0.5975953366205474,0.7809980225519422,0.569586321567167,0.6936261911803271,0.7413588959015429,0.650710459686334,0.5877145059122746,0.5064187888259384,0.6798218837697239,0.7573112407111787,0.6089832411466987,0.6856233764582517,0.6571070521025737,0.6355147157303437,0.6661665402936957,0.5547685997414802,0.7048617456282049
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5833141190827431,0.6649760580456531,0.6229023727442632,0.4920613392684889,0.5885241624761295,0.7217764384416802,0.5794285507935133,0.5682114610181884,0.6568131395281452,0.6936038173459319,0.5563384653874343,0.6051419125008188,0.4473138306372,0.4522285807040368,0.6044852294971936,0.7281464767931963,0.6897728532942212,0.5919363674533781,0.5862586423541464,0.5891760755654755,0.598789426270951,0.5536259071334317,0.5577797851103657,0.4776904374645173,0.6671846959584502,0.6293354752940028,0.5551522363184513,0.6514225174573605,0.6054858809180786,0.573403812012189,0.597884096941594,0.5543697167718707,0.597151591114033
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.6902428547243452,0.5952292568404924,0.5518182568348046,0.5604275314346204,0.6263708835271574,0.4863095047965294,0.51155831258986,0.568674703168254,0.6443952166793733,0.5134435157415072,0.6135803008097799,0.41776774719763177,0.4688733794374016,0.6644675373440295,0.6122264027113857,0.6430441937374158,0.5469850517535088,0.544750256060733,0.7419516294299532,0.6858352617128399,0.4321999131439868,0.5584511496824631,0.4635472667632207,0.5800254532181442,0.6473944979990637,0.5339746012936725,0.5774615531574268,0.5948116085135328,0.4485690114344802,0.5845111266042614,0.564221410017007,0.5624699855729577
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6350374622540751,0.6549621047872736,0.6888516493667912,0.6611141540397651,0.5606125342750173,0.6877004575767153,0.6553672215080739,0.6959996748226338,0.624854974818719,0.6774696815653822,0.4702020563600146,0.523275652513198,0.707897997859757,0.6754339668744782,0.6284823517116798,0.6548739737806183,0.6010677688091318,0.618157783374089,0.7195917335024397,0.5545305755106156,0.6197194210543405,0.4587447564032639,0.6259820385889501,0.6492149818397083,0.5710795200539756,0.6702246108063722,0.6573454416911535,0.5768373021582639,0.6217680428042001,0.6107626844059613,0.6965371530960828
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.6941384473457243,0.6513812081173367,0.7280229775392134,0.5843638910123478,0.6703466150492241,0.7150952642499481,0.8216400830165662,0.6767567907719914,0.6851851251605108,0.6074675579625594,0.5820417274524595,0.5685206355461337,0.7587990406055265,0.6797488623993676,0.6028441876691747,0.6434957568337482,0.7510236321684353,0.7873267611297037,0.6301811394504411,0.6536709233687111,0.5535369362577448,0.7119931223572185,0.7092620939981388,0.6286470146001748,0.71539614805991,0.7016504028930456,0.5869641868192749,0.6219253557641081,0.6147694899133224,0.6782602705918102
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5841546761574824,0.6290128365387827,0.5480384211768073,0.5665251619416957,0.7059123073218333,0.637647559014628,0.6001001848135809,0.6615823472965614,0.5627041062833759,0.5169440762282708,0.5877142027158287,0.6033022883454627,0.579943331617268,0.6156374964744381,0.5667098641260294,0.6244672445002709,0.7195381333237711,0.5670062062646998,0.5497374259532419,0.47532653820912113,0.6003302648566966,0.5571996034265626,0.5893834435654354,0.6694302319358657,0.6856692974148854,0.5458123605254063,0.6152522463342746,0.4852628650367079,0.7186666796084076
